symbol,price
BELBUSD,1.90500000
BELUSDT,1.90700000
WINGBNB,0.04865000
WINGBTC,0.00032610
SWRVBNB,0.00150400
SWRVBUSD,0.56490000
WINGBUSD,18.28000000
WINGUSDT,18.28000000
LTCUPUSDT,3.41000000
LTCDOWNUSDT,2.27600000
LENDBKRW,579.46000000
SXPEUR,2.03500000
CREAMBNB,0.29380000
CREAMBUSD,135.50000000
UNIBNB,0.05124000
UNIBTC,0.00042110
UNIBUSD,23.66000000
UNIUSDT,23.64000000
NBSBTC,0.00000031
NBSUSDT,0.01266000
OXTBTC,0.00000575
OXTUSDT,0.32220000
SUNBTC,0.00071100
SUNUSDT,0.02831000
AVAXBNB,0.12143000
AVAXBTC,0.00100040
AVAXBUSD,56.14000000
AVAXUSDT,56.15000000
HNTBTC,0.00034400
HNTUSDT,19.31000000
BAKEBNB,0.00418200
BURGERBNB,0.00926000
SXPBIDR,33440.00
LINKBKRW,16948.99000000
FLMBNB,0.00333000
FLMBTC,0.00000832
FLMBUSD,0.46670000
FLMUSDT,0.46670000
SCRTBTC,0.00009496
SCRTETH,0.00151920
CAKEBNB,0.04439000
CAKEBUSD,20.48000000
SPARTABNB,0.00108650
UNIUPUSDT,3.21900000
UNIDOWNUSDT,2.71500000
ORNBTC,0.00013350
ORNUSDT,7.48900000
TRXNGN,20.71000000
SXPTRY,21.14000000
UTKBTC,0.00000665
UTKUSDT,0.37350000
XVSBNB,0.06819000
XVSBTC,0.00056050
XVSBUSD,31.46000000
XVSUSDT,31.43000000
ALPHABNB,0.00211900
ALPHABTC,0.00001738
ALPHABUSD,0.97580000
ALPHAUSDT,0.97640000
VIDTBTC,0.00001842
VIDTBUSD,1.03490000
AAVEBNB,0.62610000
BTCBRL,313400.00000000
USDTBRL,5.58200000
AAVEBTC,0.00515100
AAVEETH,0.08240000
AAVEBUSD,289.10000000
AAVEUSDT,289.30000000
AAVEBKRW,164167.00000000
NEARBNB,0.01568400
NEARBTC,0.00012915
NEARBUSD,7.26700000
NEARUSDT,7.25000000
SXPUPUSDT,0.22938000
SXPDOWNUSDT,0.14580000
DOTBKRW,13514.98000000
SXPGBP,1.71100000
FILBNB,0.14910000
FILBTC,0.00122700
FILBUSD,68.86000000
FILUSDT,68.83000000
FILUPUSDT,1.34620000
FILDOWNUSDT,0.00049240
YFIUPUSDT,0.25280000
YFIDOWNUSDT,0.77300000
INJBNB,0.02419000
INJBTC,0.00019870
INJBUSD,11.15900000
INJUSDT,11.17300000
AERGOBTC,0.00000572
AERGOBUSD,0.32130000
LINKEUR,21.70000000
ONEBUSD,0.24500000
EASYETH,0.00623000
AUDIOBTC,0.00003555
AUDIOBUSD,1.99800000
AUDIOUSDT,1.99800000
CTKBNB,0.00391800
CTKBTC,0.00003212
CTKBUSD,1.80400000
CTKUSDT,1.80100000
BCHUPUSDT,0.32570000
BCHDOWNUSDT,0.24400000
BOTBTC,0.04906000
BOTBUSD,2783.23000000
ETHBRL,19563.68000000
DOTEUR,30.49000000
AKROBTC,0.00000048
AKROUSDT,0.02724000
KP3RBNB,0.69050000
KP3RBUSD,318.92000000
AXSBNB,0.26980000
AXSBTC,0.00221200
AXSBUSD,124.10000000
AXSUSDT,124.13000000
HARDBNB,0.00203300
HARDBTC,0.00001671
HARDBUSD,0.93810000
HARDUSDT,0.93850000
BNBBRL,2575.00000000
LTCEUR,150.80000000
RENBTCBTC,1.00020000
RENBTCETH,16.29900000
DNTBUSD,0.14490000
DNTUSDT,0.14480000
SLPETH,0.00002109
ADAEUR,1.85200000
LTCNGN,78132.00000000
CVPETH,0.00057110
CVPBUSD,2.00000000
STRAXBTC,0.00003996
STRAXETH,0.00064650
STRAXBUSD,2.25200000
STRAXUSDT,2.24300000
FORBTC,0.00000143
FORBUSD,0.08006000
UNFIBNB,0.02654000
UNFIBTC,0.00016750
UNFIBUSD,9.41300000
UNFIUSDT,9.39800000
FRONTETH,0.00033040
FRONTBUSD,1.23170000
BCHABUSD,43.64100000
ROSEBTC,0.00000363
ROSEBUSD,0.20430000
ROSEUSDT,0.20409000
AVAXTRY,507.00000000
BUSDBRL,5.58200000
AVAUSDT,2.83700000
SYSBUSD,0.27610000
XEMUSDT,0.17430000
HEGICETH,0.00004655
HEGICBUSD,0.16330000
AAVEUPUSDT,0.64000000
AAVEDOWNUSDT,0.00900300
PROMBNB,0.04051000
PROMBUSD,18.65000000
XRPBRL,6.22000000
XRPNGN,214.17000000
SKLBTC,0.00000531
SKLBUSD,0.29770000
SKLUSDT,0.29790000
BCHEUR,513.80000000
YFIEUR,30481.73000000
ZILBIDR,1320.00
SUSDBTC,0.00002065
SUSDETH,0.00052700
SUSDUSDT,1.00000000
COVERETH,0.06373000
COVERBUSD,193.60000000
GLMBTC,0.00000957
GLMETH,0.00015400
GHSTETH,0.00046520
GHSTBUSD,1.63200000
SUSHIUPUSDT,0.04634000
SUSHIDOWNUSDT,42.76300000
XLMUPUSDT,0.08900000
XLMDOWNUSDT,6.07100000
LINKBRL,138.90000000
LINKNGN,11772.00000000
LTCRUB,12484.90000000
TRXTRY,0.86940000
XLMEUR,0.30020000
DFETH,0.00007020
DFBUSD,0.19760000
GRTBTC,0.00001223
GRTETH,0.00019580
GRTUSDT,0.68660000
JUVBTC,0.00025200
JUVBUSD,14.16000000
JUVUSDT,14.16000000
PSGBTC,0.00044080
PSGBUSD,24.77000000
PSGUSDT,24.79000000
BUSDBVND,23625.00
USDTBVND,23620.00
1INCHBTC,0.00005191
1INCHUSDT,2.91500000
REEFBTC,0.00000038
REEFUSDT,0.02183000
OGBTC,0.00013670
OGUSDT,7.67000000
ATMBTC,0.00026970
ATMUSDT,15.16000000
ASRBTC,0.00013010
ASRUSDT,7.30400000
CELOBTC,0.00010103
CELOUSDT,5.66600000
RIFBTC,0.00000464
RIFUSDT,0.26070000
CHZTRY,2.90600000
XLMTRY,3.12400000
LINKGBP,18.24000000
GRTEUR,0.59810000
BTCSTBTC,0.00077100
BTCSTBUSD,43.11000000
BTCSTUSDT,43.22000000
TRUBTC,0.00000760
TRUBUSD,0.53570000
TRUUSDT,0.42640000
DEXEETH,0.00349300
DEXEBUSD,12.25000000
EOSEUR,3.93300000
LTCBRL,969.70000000
USDCBUSD,1.00000000
TUSDBUSD,1.00000000
PAXBUSD,1.00000000
CKBBTC,0.00000027
CKBBUSD,0.01508000
CKBUSDT,0.01509000
TWTBTC,0.00001838
TWTBUSD,1.03180000
TWTUSDT,1.03150000
FIROBTC,0.00012980
FIROETH,0.00208900
FIROUSDT,7.27400000
BETHETH,0.94470000
DOGEEUR,0.19900000
DOGETRY,2.06700000
DOGEAUD,0.31250000
DOGEBRL,1.27900000
DOTNGN,10716.00000000
PROSETH,0.00073630
LITBTC,0.00006484
LITBUSD,3.64300000
LITUSDT,3.64300000
BTCVAI,56876.40000000
BUSDVAI,0.96100000
SFPBTC,0.00001870
SFPBUSD,1.05080000
SFPUSDT,1.05150000
DOGEGBP,0.16720000
DOTTRY,317.20000000
FXSBTC,0.00012532
FXSBUSD,7.05600000
DODOBTC,0.00002407
DODOBUSD,1.34800000
DODOUSDT,1.34700000
FRONTBTC,0.00002194
EASYBTC,0.00029250
CAKEBTC,0.00036480
CAKEUSDT,20.47000000
BAKEBUSD,1.93100000
UFTETH,0.00029720
UFTBUSD,1.04160000
1INCHBUSD,2.92200000
BANDBUSD,7.64600000
GRTBUSD,0.68800000
IOSTBUSD,0.05373000
OMGBUSD,15.39500000
REEFBUSD,0.02184000
ACMBTC,0.00015730
ACMBUSD,8.81500000
ACMUSDT,8.82900000
AUCTIONBTC,0.00048930
AUCTIONBUSD,27.36000000
PHABTC,0.00001366
PHABUSD,0.76720000
DOTGBP,25.66000000
ADATRY,19.24000000
ADABRL,11.88800000
ADAGBP,1.55700000
TVKBTC,0.00000345
TVKBUSD,0.19390000
BADGERBTC,0.00062380
BADGERBUSD,35.00000000
BADGERUSDT,35.04000000
FISBTC,0.00002860
FISBUSD,1.60370000
FISUSDT,1.60780000
DOTBRL,196.21000000
ADAAUD,2.91000000
HOTTRY,0.08295000
EGLDEUR,209.27000000
OMBTC,0.00000394
OMBUSD,0.22180000
OMUSDT,0.22120000
PONDBTC,0.00000162
PONDBUSD,0.09120000
PONDUSDT,0.09106000
DEGOBTC,0.00013620
DEGOBUSD,7.66000000
DEGOUSDT,7.64000000
AVAXEUR,48.80000000
BTTTRY,0.03365000
CHZBRL,1.80000000
UNIEUR,20.55000000
ALICEBTC,0.00021050
ALICEBUSD,11.82000000
ALICEUSDT,11.81000000
CHZBUSD,0.32220000
CHZEUR,0.27950000
CHZGBP,0.23510000
BIFIBNB,2.77700000
BIFIBUSD,1105.20000000
LINABTC,0.00000093
LINABUSD,0.05226000
LINAUSDT,0.05225000
ADARUB,153.19000000
ENJBRL,8.63800000
ENJEUR,1.34700000
MATICEUR,1.07670000
NEOTRY,402.10000000
PERPBTC,0.00028090
PERPBUSD,15.76000000
PERPUSDT,15.79000000
RAMPBTC,0.00000498
RAMPBUSD,0.28030000
RAMPUSDT,0.28060000
SUPERBTC,0.00001302
SUPERBUSD,0.73120000
SUPERUSDT,0.73140000
CFXBTC,0.00000591
CFXBUSD,0.33080000
CFXUSDT,0.33080000
ENJGBP,1.13210000
EOSTRY,40.87000000
LTCGBP,126.96000000
LUNAEUR,33.00000000
RVNTRY,0.97460000
THETAEUR,5.17100000
XVGBUSD,0.02329000
EPSBTC,0.00000953
EPSBUSD,0.53330000
EPSUSDT,0.53310000
AUTOBTC,0.02215000
AUTOBUSD,1245.90000000
AUTOUSDT,1244.00000000
TKOBTC,0.00003332
TKOBIDR,26645.85
TKOBUSD,1.87000000
TKOUSDT,1.86800000
PUNDIXETH,0.00046880
PUNDIXUSDT,1.64100000
BTTBRL,0.02082000
BTTEUR,0.00323800
HOTEUR,0.00800100
WINEUR,0.00046610
TLMBTC,0.00000348
TLMBUSD,0.19530000
TLMUSDT,0.19540000
1INCHUPUSDT,0.03881600
1INCHDOWNUSDT,0.03668000
BTGBUSD,68.22000000
BTGUSDT,68.51000000
HOTBUSD,0.00919700
BNBUAH,12225.00000000
ONTTRY,8.42600000
VETEUR,0.09416000
VETGBP,0.07906000
WINBRL,0.00299400
MIRBTC,0.00005033
MIRBUSD,2.83200000
MIRUSDT,2.83200000
BARBTC,0.00031010
BARBUSD,17.41000000
BARUSDT,17.41000000
FORTHBTC,0.00023290
FORTHBUSD,13.07000000
FORTHUSDT,13.05000000
CAKEGBP,14.97000000
DOGERUB,16.44000000
HOTBRL,0.03750000
WRXEUR,1.02800000
EZBTC,0.00008649
EZETH,0.00138100
BAKEUSDT,1.93200000
BURGERBUSD,4.27200000
BURGERUSDT,4.27000000
SLPBUSD,0.07390000
SLPUSDT,0.07400000
TRXAUD,0.09810000
TRXEUR,0.08365000
VETTRY,0.97760000
SHIBUSDT,0.00002980
SHIBBUSD,0.00002978
ICPBTC,0.00076800
ICPBNB,0.09330000
ICPBUSD,43.10000000
ICPUSDT,43.08000000
BTCGYEN,4300000.00000000
USDTGYEN,85.00000000
SHIBEUR,0.00002590
SHIBRUB,0.00057730
ETCEUR,45.96000000
ETCBRL,294.80000000
DOGEBIDR,3264.00
ARBTC,0.00094630
ARBNB,0.11527000
ARBUSD,53.11000000
ARUSDT,53.17000000
POLSBTC,0.00003747
POLSBNB,0.00456700
POLSBUSD,2.11100000
POLSUSDT,2.10200000
MDXBTC,0.00002765
MDXBNB,0.00336200
MDXBUSD,1.55000000
MDXUSDT,1.55000000
MASKBNB,0.02047000
MASKBUSD,9.47000000
MASKUSDT,9.45200000
LPTBTC,0.00032610
LPTBNB,0.03985000
LPTBUSD,18.40000000
LPTUSDT,18.30000000
ETHUAH,92771.00000000
MATICBRL,6.93500000
SOLEUR,129.67000000
SHIBBRL,0.00016651
AGIXBTC,0.00000586
ICPEUR,37.41000000
MATICGBP,0.90320000
SHIBTRY,0.00026900
MATICBIDR,17677.00
MATICRUB,88.88000000
NUBTC,0.00000514
NUBNB,0.00062960
NUBUSD,0.28850000
NUUSDT,0.28850000
XVGUSDT,0.02329000
RLCBUSD,4.03800000
CELRBUSD,0.14989000
ATMBUSD,15.15000000
ZENBUSD,73.09000000
FTMBUSD,2.09380000
THETABUSD,5.94400000
WINBUSD,0.00053760
KAVABUSD,5.85000000
XEMBUSD,0.17410000
ATABTC,0.00001693
ATABNB,0.00205400
ATABUSD,0.94980000
ATAUSDT,0.95080000
GTCBTC,0.00012840
GTCBNB,0.01564000
GTCBUSD,7.21000000
GTCUSDT,7.20700000
TORNBTC,0.00111480
TORNBNB,0.13546000
TORNBUSD,62.42000000
TORNUSDT,62.59000000
MATICTRY,11.18500000
ETCGBP,38.74000000
SOLGBP,108.61000000
BAKEBTC,0.00003442
COTIBUSD,0.51450000
KEEPBTC,0.00000734
KEEPBNB,0.00089530
KEEPBUSD,0.41180000
KEEPUSDT,0.41220000
SOLTRY,1344.80000000
RUNEGBP,5.45500000
SOLBRL,833.60000000
SCBUSD,0.01843000
CHRBUSD,0.33310000
STMXBUSD,0.03198000
HNTBUSD,19.28000000
FTTBUSD,52.90000000
DOCKBUSD,0.08231000
ADABIDR,30375.00
ERNBNB,0.02298000
ERNBUSD,10.59700000
ERNUSDT,10.63000000
KLAYBTC,0.00002910
KLAYBNB,0.00353000
KLAYBUSD,1.63600000
KLAYUSDT,1.63400000
RUNEEUR,6.47600000
MATICAUD,1.69600000
DOTRUB,2525.00000000
UTKBUSD,0.37240000
IOTXBUSD,0.06886000
PHAUSDT,0.76760000
SOLRUB,10715.00000000
RUNEAUD,10.11800000
BUSDUAH,26.45000000
BONDBTC,0.00041290
BONDBNB,0.05061000
BONDBUSD,23.20000000
BONDUSDT,23.21000000
MLNBTC,0.00232900
MLNBNB,0.28320000
MLNBUSD,130.80000000
MLNUSDT,130.80000000
GRTTRY,6.20300000
CAKEBRL,114.92000000
ICPRUB,4589.00000000
DOTAUD,48.01000000
AAVEBRL,1792.00000000
EOSAUD,6.55500000
DEXEUSDT,12.23000000
LTOBUSD,0.27420000
ADXBUSD,0.52530000
QUICKBTC,0.00694500
QUICKBNB,0.84700000
QUICKBUSD,389.80000000
C98USDT,3.38800000
C98BUSD,3.39000000
C98BNB,0.00735100
C98BTC,0.00006042
CLVBTC,0.00002073
CLVBNB,0.00252200
CLVBUSD,1.16400000
CLVUSDT,1.16300000
QNTBTC,0.00502100
QNTBNB,0.60710000
QNTBUSD,280.80000000
QNTUSDT,281.10000000
FLOWBTC,0.00031800
FLOWBNB,0.03864000
FLOWBUSD,17.85000000
FLOWUSDT,17.84000000
XECBUSD,0.00022015
AXSBRL,692.40000000
AXSAUD,169.47000000
TVKUSDT,0.19410000
MINABTC,0.00007466
MINABNB,0.00907100
MINABUSD,4.19200000
MINAUSDT,4.19000000
RAYBNB,0.02072000
RAYBUSD,9.55900000
RAYUSDT,9.56000000
FARMBTC,0.00296400
FARMBNB,0.36000000
FARMBUSD,166.60000000
FARMUSDT,166.40000000
ALPACABTC,0.00001741
ALPACABNB,0.00211800
ALPACABUSD,0.97500000
ALPACAUSDT,0.97700000
TLMTRY,1.76600000
QUICKUSDT,390.00000000
ORNBUSD,7.49300000
MBOXBTC,0.00008683
MBOXBNB,0.01061900
MBOXBUSD,4.88200000
MBOXUSDT,4.88200000
VGXBTC,0.00004426
VGXETH,0.00070500
FORUSDT,0.07998000
REQUSDT,0.22540000
GHSTUSDT,1.63100000
TRURUB,30.68000000
FISBRL,9.00000000
WAXPUSDT,0.28520000
WAXPBUSD,0.28550000
WAXPBNB,0.00061600
WAXPBTC,0.00000509
TRIBEBTC,0.00001585
TRIBEBNB,0.00191500
TRIBEBUSD,0.88820000
TRIBEUSDT,0.88760000
GNOUSDT,305.90000000
GNOBUSD,305.70000000
GNOBNB,0.66330000
GNOBTC,0.00543900
ARPATRY,0.79730000
PROMBTC,0.00033360
MTLBUSD,3.35900000
OGNBUSD,0.79660000
XECUSDT,0.00022010
C98BRL,18.95000000
SOLAUD,203.99000000
SUSHIBIDR,144635.00
XRPBIDR,15907.00
POLYBUSD,0.73080000
ELFUSDT,0.65850000
DYDXUSDT,22.13000000
DYDXBUSD,22.11700000
DYDXBNB,0.04788000
DYDXBTC,0.00039410
ELFBUSD,0.65740000
POLYUSDT,0.73200000
IDEXUSDT,0.31284000
VIDTUSDT,1.03650000
SOLBIDR,2128819.00
AXSBIDR,1775241.00
BTCUSDP,56158.81000000
ETHUSDP,3505.89000000
BNBUSDP,461.63000000
USDPBUSD,1.00000000
USDPUSDT,1.00000000
GALAUSDT,0.08737000
GALABUSD,0.08739000
GALABNB,0.00018950
GALABTC,0.00000155
FTMBIDR,30067.00
ALGOBIDR,24689.00
CAKEAUD,27.95000000
KSMAUD,444.60000000
WAVESRUB,2100.75000000
SUNBUSD,0.02831000
ILVUSDT,627.00000000
ILVBUSD,627.90000000
ILVBNB,1.36200000
ILVBTC,0.01117000
RENBUSD,0.99860000
YGGUSDT,6.36500000
YGGBUSD,6.36200000
YGGBNB,0.01383000
YGGBTC,0.00011340
STXBUSD,2.35800000
SYSUSDT,0.27610000
DFUSDT,0.19800000
SOLUSDC,149.13000000
ARPARUB,6.33900000
LTCUAH,4635.00000000
FETBUSD,0.73500000
ARPABUSD,0.08828000
LSKBUSD,3.19500000
AVAXBIDR,800314.00
ALICEBIDR,168002.00
FIDAUSDT,6.23500000
FIDABUSD,6.20000000
FIDABNB,0.01351000
FIDABTC,0.00011070
DENTBUSD,0.00539700
FRONTUSDT,1.23420000
CVPUSDT,1.99900000
AGLDBTC,0.00006455
AGLDBNB,0.00786900
AGLDBUSD,3.62200000
AGLDUSDT,3.61200000
RADBTC,0.00025990
RADBNB,0.03157000
RADBUSD,14.60100000
RADUSDT,14.59200000
UNIAUD,32.32000000
HIVEBUSD,0.81770000
STPTBUSD,0.17549000
BETABTC,0.00004705
BETABNB,0.00570270
BETABUSD,2.63822000
BETAUSDT,2.63713000
SHIBAUD,0.00004065
RAREBTC,0.00004211
RAREBNB,0.00514100
RAREBUSD,2.37500000
RAREUSDT,2.37300000
