Open,High,Low,Close,Volume
54113.47,54113.47,54093.95,54094.97,1.36855
54079.11,54109.68,54068.12,54083.04,0.12455
54070.35,54097.12,54061.13,54076.59,0.2539
54077.94,54107.13,54064.19,54091.6,0.15737
54096.77,54112.04,54072.54,54079.2,0.42269
54121.25,54166.2,54110.12,54166.2,0.11429
54160.37,54165.7,54155.59,54155.59,0.06785
54142.53,54199.06,54142.53,54190.77,0.03016
54206.82,54229.25,54177.39,54229.25,0.18139
54224.7,54279.76,54224.7,54267.23,0.47901
54267.64,54281.74,54251.27,54281.71,0.30352
54276.84,54314.4,54274.36,54274.36,0.7785
54295.18,54312.02,54228.79,54242.23,0.11642
54245.88,54245.88,54202.12,54208.37,0.11443
54210.7,54238.38,54204.3,54238.38,0.02483
54234.16,54279.46,54234.16,54279.46,0.05709
54266.07,54342.19,54266.07,54327.65,1.72151
54292.15,54292.58,54269.97,54276.44,0.07022
54268.83,54361.3,54266.71,54361.3,0.90093
54355.0,54411.95,54355.0,54382.91,0.2091
54402.75,54402.75,54371.94,54387.23,0.48695
54382.3,54405.8,54382.3,54400.0,0.42939
54377.6,54377.64,54333.6,54333.6,0.39934
54329.43,54331.52,54297.8,54307.23,0.09543
54317.38,54352.81,54317.38,54350.29,0.08138
54338.98,54338.98,54314.36,54316.31,0.05612
54334.83,54350.29,54271.79,54286.5,0.63052
54285.2,54295.89,54280.49,54280.49,0.10578
54268.7,54268.7,54221.69,54221.69,0.20993
54214.41,54229.93,54194.59,54206.34,0.65012
54206.34,54241.51,54206.34,54240.25,0.32148
54281.06,54288.39,54262.73,54281.66,0.07589
54225.71,54240.84,54225.71,54240.84,0.0354
54267.08,54293.62,54267.08,54291.31,0.36097
54273.25,54307.05,54273.25,54283.91,0.22978
54309.65,54309.87,54278.65,54284.95,1.69776
54302.54,54302.54,54267.65,54280.42,0.16806
54265.65,54318.02,54265.65,54292.66,0.79273
54297.18,54308.74,54297.11,54308.74,0.3724
54294.36,54321.75,54294.36,54311.19,0.09672
54325.83,54325.83,54297.92,54313.74,0.04061
54321.82,54321.82,54302.13,54319.86,0.08316
54326.05,54335.34,54280.55,54281.28,0.36684
54303.0,54341.73,54303.0,54338.86,0.10856
