,open_time,open,high,low,closed,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2021-10-05 12:09:59.999,1633460700000,50633.40000000,50718.72000000,50603.69000000,50650.57000000,178.88037000,1633460999999,9062877.98993420,6290,85.57337000,4335610.96742380,0
2021-10-05 12:14:59.999,1633461000000,50650.57000000,50839.54000000,50596.01000000,50808.84000000,179.86437000,1633461299999,9115047.23490170,6072,96.26575000,4879512.38845020,0
2021-10-05 12:19:59.999,1633461300000,50808.83000000,50898.47000000,50723.89000000,50789.99000000,378.46611000,1633461599999,19235848.45137010,9415,266.23656000,13532984.92745330,0
2021-10-05 12:24:59.999,1633461600000,50789.99000000,50849.98000000,50705.00000000,50759.28000000,121.24260000,1633461899999,6156384.26155340,4375,60.47579000,3070977.41300690,0
2021-10-05 12:29:59.999,1633461900000,50759.29000000,50808.32000000,50722.93000000,50736.17000000,106.99639000,1633462199999,5430748.87357710,4050,53.96491000,2738981.52721620,0
2021-10-05 12:34:59.999,1633462200000,50736.17000000,50897.00000000,50726.02000000,50882.88000000,125.62075000,1633462499999,6383650.11331410,4862,67.74718000,3442817.60298050,0
2021-10-05 12:39:59.999,1633462500000,50882.88000000,50931.14000000,50833.18000000,50838.24000000,210.41367000,1633462799999,10706593.51611930,6732,114.44666000,5823745.97728540,0
2021-10-05 12:44:59.999,1633462800000,50838.25000000,50931.30000000,50809.18000000,50831.61000000,161.33541000,1633463099999,8208273.81353210,4807,91.13773000,4637012.48033900,0
2021-10-05 12:49:59.999,1633463100000,50831.60000000,51000.00000000,50800.00000000,50952.35000000,450.23522000,1633463399999,22941246.20592340,12595,303.24368000,15453799.31395920,0
2021-10-05 12:54:59.999,1633463400000,50952.34000000,51388.00000000,50929.99000000,51166.20000000,1211.42108000,1633463699999,61995339.60121210,44055,657.39431000,33638171.10279910,0
2021-10-05 12:59:59.999,1633463700000,51166.20000000,51336.16000000,51115.81000000,51190.11000000,372.30622000,1633463999999,19076361.01249600,8747,187.94867000,9631892.44826140,0
2021-10-05 13:04:59.999,1633464000000,51190.11000000,51291.67000000,51150.00000000,51196.39000000,266.50396000,1633464299999,13649760.34789980,7310,124.90287000,6397471.95055190,0
2021-10-05 13:09:59.999,1633464300000,51200.00000000,51411.36000000,51199.99000000,51337.42000000,269.37937000,1633464599999,13821761.27902440,9436,143.97258000,7386993.93395310,0
2021-10-05 13:14:59.999,1633464600000,51337.41000000,51473.99000000,51259.09000000,51444.68000000,285.98755000,1633464899999,14694600.36387860,9709,166.65059000,8563899.15736890,0
2021-10-05 13:19:59.999,1633464900000,51440.00000000,51773.76000000,51400.00000000,51684.54000000,844.50048000,1633465199999,43609936.67109220,34637,488.94416000,25248839.86296660,0
2021-10-05 13:24:59.999,1633465200000,51684.54000000,51700.00000000,51463.45000000,51509.90000000,320.49717000,1633465499999,16543455.66119440,9942,138.29346000,7139074.60789780,0
2021-10-05 13:29:59.999,1633465500000,51509.89000000,51578.36000000,51322.88000000,51340.38000000,301.92815000,1633465799999,15529909.25246810,10183,145.75939000,7497480.94987300,0
2021-10-05 13:34:59.999,1633465800000,51340.38000000,51384.19000000,51104.47000000,51230.95000000,412.38784000,1633466099999,21130822.96626140,13756,180.60023000,9253674.35293990,0
2021-10-05 13:39:59.999,1633466100000,51230.95000000,51468.45000000,51229.50000000,51394.98000000,186.13557000,1633466399999,9558458.46707300,6788,92.64110000,4757340.29947770,0
2021-10-05 13:44:59.999,1633466400000,51394.98000000,51419.81000000,51310.00000000,51390.05000000,133.91876000,1633466699999,6879735.15114980,5850,57.52323000,2955173.03643950,0
2021-10-05 13:49:59.999,1633466700000,51390.06000000,51399.24000000,51251.00000000,51339.67000000,106.39092000,1633466999999,5459968.81325420,5127,45.76683000,2348765.28676020,0
2021-10-05 13:54:59.999,1633467000000,51339.68000000,51358.67000000,51275.74000000,51327.28000000,97.24513000,1633467299999,4990660.23766260,3757,48.74467000,2501709.14985230,0
2021-10-05 13:59:59.999,1633467300000,51327.01000000,51573.68000000,51293.78000000,51462.29000000,220.57619000,1633467599999,11343378.58962230,6319,142.28746000,7316855.37347110,0
2021-10-05 14:04:59.999,1633467600000,51461.16000000,51550.00000000,51377.54000000,51411.35000000,231.29745000,1633467899999,11905538.26918940,8130,114.73246000,5905755.99556000,0
2021-10-05 14:09:59.999,1633467900000,51413.89000000,51450.99000000,51327.22000000,51355.62000000,118.33382000,1633468199999,6080292.77417700,6649,54.27674000,2788729.15050700,0
2021-10-05 14:14:59.999,1633468200000,51355.63000000,51419.79000000,51299.06000000,51417.55000000,134.13288000,1633468499999,6889789.27796780,5869,70.37378000,3614653.44264680,0
2021-10-05 14:19:59.999,1633468500000,51417.51000000,51525.72000000,51415.99000000,51505.79000000,171.65771000,1633468799999,8836275.98054750,5983,67.29691000,3464120.14310410,0
2021-10-05 14:24:59.999,1633468800000,51505.79000000,51657.77000000,51488.34000000,51651.77000000,242.14382000,1633469099999,12489602.05900030,8904,131.12443000,6763637.58131130,0
2021-10-05 14:29:59.999,1633469100000,51651.77000000,51747.86000000,51571.43000000,51716.21000000,239.20073000,1633469399999,12357019.66364040,8173,101.95056000,5266552.98637710,0
