Open,High,Low,Close,Volume
54721.09,54739.68,54624.87,54631.31,2.37336
54656.01,54691.83,54582.52,54592.28,0.51166
54592.08,54652.8,54559.06,54637.98,1.69448
54640.3,54655.35,54594.68,54646.69,1.64057
54654.32,54695.24,54646.44,54665.81,0.74687
54716.07,54716.07,54676.55,54676.93,0.53428
54721.0,54815.8,54707.4,54753.23,1.74516
54721.57,54815.12,54695.87,54769.73,1.62726
54770.19,54798.34,54758.36,54798.34,0.52728
54794.36,54852.28,54783.64,54852.28,0.37083
54839.11,54885.2,54782.58,54782.58,2.01995
54775.87,54834.11,54774.02,54834.11,0.1534
54820.52,54858.14,54789.78,54858.14,0.83567
54860.6,54913.57,54804.67,54830.2,0.36987
54837.54,54888.02,54837.54,54851.09,0.15869
54875.16,54902.33,54851.2,54899.7,0.14168
54919.93,54952.89,54888.77,54934.48,0.49251
54913.82,55113.9,54905.39,55034.15,7.66723
55004.87,55013.84,54859.49,54949.52,1.13607
54961.72,55021.44,54940.4,54948.77,1.23364
54963.85,54963.85,54904.91,54935.5,0.50544
54945.01,54960.74,54912.4,54939.22,0.18854
54963.46,55089.36,54957.73,55062.52,5.12771
55063.25,55087.63,55020.01,55059.74,1.00532
55065.93,55131.4,55065.93,55131.4,2.81222
55097.57,55372.36,55095.6,55223.82,12.38997
55240.45,55315.16,55217.71,55300.0,4.07395
55247.37,55472.33,55242.12,55318.99,12.0749
55336.17,55336.17,55234.39,55238.88,0.57431
55262.32,55367.03,55210.52,55328.8,5.3264
55356.67,55394.46,55305.73,55350.8,1.2868
55297.05,55303.22,55242.31,55242.31,0.21127
55249.21,55322.53,55239.91,55322.53,1.23723
55352.22,55360.05,55269.83,55300.74,2.29024
55288.04,55372.52,55288.04,55372.52,0.43491
55347.33,55347.33,55267.44,55278.06,0.29853
55299.9,55300.08,55216.08,55234.63,0.82555
55241.4,55266.14,55213.83,55253.11,0.72354
55276.35,55301.84,55247.14,55257.87,0.19689
55257.87,55336.77,55257.87,55291.26,0.55662
55304.05,55340.54,55301.78,55320.82,0.22218
55381.0,55387.56,55285.72,55285.72,0.3572
55300.56,55334.84,55259.61,55334.84,0.47201
55330.96,55423.56,55330.96,55404.25,0.37367
55409.5,55450.27,55383.21,55439.03,3.5753
55453.46,55624.07,55444.97,55532.5,21.9375
55556.48,55575.75,55532.71,55571.59,0.18254
55593.87,55721.49,55587.55,55701.04,4.18744
55693.15,56054.7,55671.74,55996.22,15.578455
55964.05,56150.9,55847.48,55868.3,13.48374
55901.19,55901.19,55663.99,55810.18,2.68152
55844.19,55875.78,55719.74,55746.04,2.19675
55729.2,55864.83,55671.23,55850.53,2.0543
55854.41,55861.7,55734.87,55762.09,2.73849
55760.93,55774.77,55690.44,55737.95,2.54234
55748.09,55884.29,55677.64,55720.05,7.1317
55720.23,55745.66,55671.2,55729.55,1.51733
55742.41,55782.62,55703.16,55725.87,2.00674
55772.88,55793.92,55738.98,55745.87,1.26221
55768.43,55842.85,55763.06,55839.03,0.41113
55841.19,55872.47,55819.68,55833.1,0.80385
55861.23,55895.97,55792.21,55792.21,3.35289
55798.49,55823.99,55775.65,55781.52,0.20509
55819.25,55866.32,55802.97,55852.05,0.67075
55871.08,55919.44,55828.92,55845.04,0.68648
55815.21,55815.21,55775.84,55783.33,0.44357
55807.73,55845.5,55774.87,55787.55,1.29856
55802.25,55823.45,55773.38,55795.09,0.27066
55793.06,55812.11,55769.36,55802.2,1.0252
55812.11,55877.15,55812.11,55820.27,0.76599
55860.28,55893.85,55855.69,55892.94,0.93727
55906.2,55906.2,55860.59,55860.66,0.20189
55859.84,55861.11,55722.23,55722.23,1.76532
55724.06,55799.44,55713.64,55763.2,1.13611
55777.25,55778.84,55721.84,55733.81,0.33665
55714.84,55748.72,55696.86,55702.01,0.88651
55708.85,55742.42,55687.41,55700.0,2.05386
